date,hour,day,week,month,quarter,year
02-12-2019 00:40,0,2,1st Week,12,Q4,2019
31-08-2020 13:48,13,31,4th Week,8,Q3,2020
14-01-2020 23:36,23,14,2nd Week,1,Q1,2020
11-03-2019 09:22,9,11,2nd Week,3,Q1,2019
19-05-2020 14:56,14,19,3rd Week,5,Q2,2020
07-07-2016 23:26,23,7,1st Week,7,Q3,2016
19-03-2017 11:11,11,19,3rd Week,3,Q1,2017
25-12-2018 08:26,8,25,4th Week,12,Q4,2018
15-12-2015 20:54,20,15,3rd Week,12,Q4,2015
26-04-2020 05:26,5,26,4th Week,4,Q2,2020
21-09-2017 01:12,1,21,3rd Week,9,Q3,2017
12-12-2015 16:25,16,12,2nd Week,12,Q4,2015
30-06-2020 10:15,10,30,4th Week,6,Q2,2020
08-02-2018 11:41,11,8,2nd Week,2,Q1,2018
26-07-2017 10:23,10,26,4th Week,7,Q3,2017
03-11-2019 01:07,1,3,1st Week,11,Q4,2019
09-04-2020 23:42,23,9,2nd Week,4,Q2,2020
31-05-2014 11:38,11,31,4th Week,5,Q2,2014
08-12-2014 02:02,2,8,2nd Week,12,Q4,2014
31-12-2016 01:30,1,31,4th Week,12,Q4,2016
04-12-2016 06:49,6,4,1st Week,12,Q4,2016
13-10-2017 15:24,15,13,2nd Week,10,Q4,2017
14-02-2016 22:26,22,14,2nd Week,2,Q1,2016
11-11-2018 04:19,4,11,2nd Week,11,Q4,2018
29-08-2018 17:51,17,29,4th Week,8,Q3,2018
13-05-2015 18:55,18,13,2nd Week,5,Q2,2015
23-07-2019 23:46,23,23,4th Week,7,Q3,2019
27-09-2015 08:45,8,27,4th Week,9,Q3,2015
29-07-2017 16:45,16,29,4th Week,7,Q3,2017
13-06-2016 18:16,18,13,2nd Week,6,Q2,2016
13-09-2019 20:27,20,13,2nd Week,9,Q3,2019
28-01-2016 15:02,15,28,4th Week,1,Q1,2016
10-12-2016 22:33,22,10,2nd Week,12,Q4,2016
20-01-2017 19:42,19,20,3rd Week,1,Q1,2017
19-05-2020 14:34,14,19,3rd Week,5,Q2,2020
04-11-2014 01:19,1,4,1st Week,11,Q4,2014
29-01-2016 21:56,21,29,4th Week,1,Q1,2016
11-09-2019 17:50,17,11,2nd Week,9,Q3,2019
23-06-2014 07:36,7,23,4th Week,6,Q2,2014
16-11-2014 03:38,3,16,3rd Week,11,Q4,2014
08-04-2019 01:15,1,8,2nd Week,4,Q2,2019
26-01-2020 15:06,15,26,4th Week,1,Q1,2020
01-09-2018 06:56,6,1,1st Week,9,Q3,2018
23-04-2015 02:36,2,23,4th Week,4,Q2,2015
10-12-2014 00:22,0,10,2nd Week,12,Q4,2014
10-03-2020 16:49,16,10,2nd Week,3,Q1,2020
12-02-2018 00:57,0,12,2nd Week,2,Q1,2018
27-06-2014 13:46,13,27,4th Week,6,Q2,2014
04-08-2020 15:57,15,4,1st Week,8,Q3,2020
20-05-2014 23:55,23,20,3rd Week,5,Q2,2014
22-01-2014 01:19,1,22,4th Week,1,Q1,2014
10-01-2018 22:04,22,10,2nd Week,1,Q1,2018
18-01-2017 04:08,4,18,3rd Week,1,Q1,2017
11-01-2021 21:29,21,11,2nd Week,1,Q1,2021
25-05-2020 14:19,14,25,4th Week,5,Q2,2020
07-12-2014 10:45,10,7,1st Week,12,Q4,2014
11-10-2014 09:51,9,11,2nd Week,10,Q4,2014
14-10-2017 11:43,11,14,2nd Week,10,Q4,2017
24-10-2014 04:55,4,24,4th Week,10,Q4,2014
17-01-2018 05:03,5,17,3rd Week,1,Q1,2018
11-07-2014 04:17,4,11,2nd Week,7,Q3,2014
22-07-2019 06:54,6,22,4th Week,7,Q3,2019
25-06-2017 09:08,9,25,4th Week,6,Q2,2017
17-03-2015 17:17,17,17,3rd Week,3,Q1,2015
29-03-2014 21:31,21,29,4th Week,3,Q1,2014
12-11-2020 01:13,1,12,2nd Week,11,Q4,2020
04-04-2015 19:45,19,4,1st Week,4,Q2,2015
27-07-2018 06:25,6,27,4th Week,7,Q3,2018
03-10-2014 04:37,4,3,1st Week,10,Q4,2014
25-04-2020 14:42,14,25,4th Week,4,Q2,2020
07-11-2016 19:14,19,7,1st Week,11,Q4,2016
06-04-2020 19:44,19,6,1st Week,4,Q2,2020
06-08-2014 02:13,2,6,1st Week,8,Q3,2014
02-11-2020 10:35,10,2,1st Week,11,Q4,2020
17-04-2020 17:01,17,17,3rd Week,4,Q2,2020
06-01-2021 23:04,23,6,1st Week,1,Q1,2021
15-12-2017 09:45,9,15,3rd Week,12,Q4,2017
23-04-2019 10:47,10,23,4th Week,4,Q2,2019
04-10-2017 18:55,18,4,1st Week,10,Q4,2017
28-09-2017 20:00,20,28,4th Week,9,Q3,2017
28-03-2014 05:30,5,28,4th Week,3,Q1,2014
17-06-2014 15:50,15,17,3rd Week,6,Q2,2014
23-05-2018 17:12,17,23,4th Week,5,Q2,2018
16-11-2017 01:00,1,16,3rd Week,11,Q4,2017
12-10-2014 08:54,8,12,2nd Week,10,Q4,2014
16-04-2016 06:33,6,16,3rd Week,4,Q2,2016
19-01-2017 06:47,6,19,3rd Week,1,Q1,2017
11-10-2015 22:02,22,11,2nd Week,10,Q4,2015
05-03-2017 05:13,5,5,1st Week,3,Q1,2017
12-04-2014 01:58,1,12,2nd Week,4,Q2,2014
30-05-2015 11:00,11,30,4th Week,5,Q2,2015
08-02-2014 08:08,8,8,2nd Week,2,Q1,2014
13-02-2020 21:12,21,13,2nd Week,2,Q1,2020
12-06-2014 00:49,0,12,2nd Week,6,Q2,2014
07-10-2020 11:57,11,7,1st Week,10,Q4,2020
01-03-2016 05:39,5,1,1st Week,3,Q1,2016
16-02-2019 13:44,13,16,3rd Week,2,Q1,2019
08-03-2017 07:15,7,8,2nd Week,3,Q1,2017
24-10-2016 06:17,6,24,4th Week,10,Q4,2016
26-04-2014 01:22,1,26,4th Week,4,Q2,2014
18-11-2015 21:01,21,18,3rd Week,11,Q4,2015
10-09-2017 14:08,14,10,2nd Week,9,Q3,2017
01-11-2020 08:44,8,1,1st Week,11,Q4,2020
06-02-2014 10:23,10,6,1st Week,2,Q1,2014
13-01-2017 14:50,14,13,2nd Week,1,Q1,2017
09-11-2016 07:44,7,9,2nd Week,11,Q4,2016
25-03-2015 01:54,1,25,4th Week,3,Q1,2015
22-05-2018 11:29,11,22,4th Week,5,Q2,2018
28-03-2015 00:31,0,28,4th Week,3,Q1,2015
12-04-2018 14:47,14,12,2nd Week,4,Q2,2018
22-01-2017 08:20,8,22,4th Week,1,Q1,2017
01-06-2020 06:53,6,1,1st Week,6,Q2,2020
24-04-2015 00:15,0,24,4th Week,4,Q2,2015
08-06-2015 16:07,16,8,2nd Week,6,Q2,2015
08-12-2016 14:32,14,8,2nd Week,12,Q4,2016
28-12-2020 08:41,8,28,4th Week,12,Q4,2020
22-11-2019 09:50,9,22,4th Week,11,Q4,2019
16-12-2015 11:57,11,16,3rd Week,12,Q4,2015
25-01-2020 14:09,14,25,4th Week,1,Q1,2020
27-02-2020 13:41,13,27,4th Week,2,Q1,2020
29-06-2015 07:28,7,29,4th Week,6,Q2,2015
12-09-2014 12:31,12,12,2nd Week,9,Q3,2014
08-10-2015 02:14,2,8,2nd Week,10,Q4,2015
05-12-2016 07:56,7,5,1st Week,12,Q4,2016
30-09-2017 17:47,17,30,4th Week,9,Q3,2017
02-06-2016 01:38,1,2,1st Week,6,Q2,2016
06-03-2015 06:28,6,6,1st Week,3,Q1,2015
18-06-2015 01:23,1,18,3rd Week,6,Q2,2015
27-06-2014 12:55,12,27,4th Week,6,Q2,2014
27-02-2015 17:49,17,27,4th Week,2,Q1,2015
30-09-2018 01:58,1,30,4th Week,9,Q3,2018
11-09-2020 00:54,0,11,2nd Week,9,Q3,2020
01-03-2015 16:34,16,1,1st Week,3,Q1,2015
29-01-2016 14:30,14,29,4th Week,1,Q1,2016
10-05-2014 17:56,17,10,2nd Week,5,Q2,2014
05-02-2015 16:35,16,5,1st Week,2,Q1,2015
12-03-2017 02:30,2,12,2nd Week,3,Q1,2017
25-01-2014 01:22,1,25,4th Week,1,Q1,2014
17-11-2015 19:44,19,17,3rd Week,11,Q4,2015
12-08-2017 15:26,15,12,2nd Week,8,Q3,2017
11-10-2015 10:42,10,11,2nd Week,10,Q4,2015
19-08-2018 06:08,6,19,3rd Week,8,Q3,2018
02-09-2014 01:18,1,2,1st Week,9,Q3,2014
01-04-2018 20:59,20,1,1st Week,4,Q2,2018
28-09-2018 00:08,0,28,4th Week,9,Q3,2018
15-10-2018 21:33,21,15,3rd Week,10,Q4,2018
03-01-2019 16:03,16,3,1st Week,1,Q1,2019
23-07-2018 18:25,18,23,4th Week,7,Q3,2018
06-09-2019 05:07,5,6,1st Week,9,Q3,2019
04-05-2020 07:19,7,4,1st Week,5,Q2,2020
26-11-2014 12:35,12,26,4th Week,11,Q4,2014
27-06-2017 00:36,0,27,4th Week,6,Q2,2017
30-09-2016 01:34,1,30,4th Week,9,Q3,2016
26-05-2016 08:09,8,26,4th Week,5,Q2,2016
09-02-2018 00:15,0,9,2nd Week,2,Q1,2018
22-08-2020 15:22,15,22,4th Week,8,Q3,2020
29-08-2019 18:25,18,29,4th Week,8,Q3,2019
30-12-2019 13:21,13,30,4th Week,12,Q4,2019
23-09-2020 11:00,11,23,4th Week,9,Q3,2020
05-08-2015 15:52,15,5,1st Week,8,Q3,2015
26-05-2015 06:23,6,26,4th Week,5,Q2,2015
21-02-2018 19:25,19,21,3rd Week,2,Q1,2018
19-09-2020 13:00,13,19,3rd Week,9,Q3,2020
18-09-2015 09:37,9,18,3rd Week,9,Q3,2015
10-03-2018 05:24,5,10,2nd Week,3,Q1,2018
14-01-2019 22:28,22,14,2nd Week,1,Q1,2019
01-04-2015 03:50,3,1,1st Week,4,Q2,2015
21-05-2017 18:31,18,21,3rd Week,5,Q2,2017
27-05-2017 21:45,21,27,4th Week,5,Q2,2017
07-04-2017 15:51,15,7,1st Week,4,Q2,2017
02-06-2014 08:42,8,2,1st Week,6,Q2,2014
17-07-2018 03:00,3,17,3rd Week,7,Q3,2018
22-11-2016 07:38,7,22,4th Week,11,Q4,2016
26-01-2014 18:42,18,26,4th Week,1,Q1,2014
09-12-2019 02:06,2,9,2nd Week,12,Q4,2019
05-11-2014 16:48,16,5,1st Week,11,Q4,2014
24-07-2014 03:17,3,24,4th Week,7,Q3,2014
09-04-2017 05:13,5,9,2nd Week,4,Q2,2017
04-10-2020 15:49,15,4,1st Week,10,Q4,2020
20-03-2016 11:46,11,20,3rd Week,3,Q1,2016
26-06-2019 19:16,19,26,4th Week,6,Q2,2019
17-05-2016 06:59,6,17,3rd Week,5,Q2,2016
31-10-2017 23:57,23,31,4th Week,10,Q4,2017
23-02-2016 11:02,11,23,4th Week,2,Q1,2016
10-07-2019 06:37,6,10,2nd Week,7,Q3,2019
02-10-2020 14:53,14,2,1st Week,10,Q4,2020
13-12-2015 13:31,13,13,2nd Week,12,Q4,2015
11-01-2019 14:00,14,11,2nd Week,1,Q1,2019
30-07-2018 05:50,5,30,4th Week,7,Q3,2018
25-03-2020 17:05,17,25,4th Week,3,Q1,2020
02-06-2014 09:07,9,2,1st Week,6,Q2,2014
10-10-2015 07:45,7,10,2nd Week,10,Q4,2015
02-12-2019 14:34,14,2,1st Week,12,Q4,2019
20-05-2019 13:00,13,20,3rd Week,5,Q2,2019
28-10-2015 10:32,10,28,4th Week,10,Q4,2015
21-01-2015 01:11,1,21,3rd Week,1,Q1,2015
15-01-2016 13:28,13,15,3rd Week,1,Q1,2016
05-03-2020 04:15,4,5,1st Week,3,Q1,2020
04-12-2019 09:48,9,4,1st Week,12,Q4,2019
29-05-2016 01:47,1,29,4th Week,5,Q2,2016
12-09-2019 07:52,7,12,2nd Week,9,Q3,2019
24-11-2017 15:43,15,24,4th Week,11,Q4,2017
17-02-2018 06:03,6,17,3rd Week,2,Q1,2018
06-02-2019 08:43,8,6,1st Week,2,Q1,2019
16-08-2015 08:37,8,16,3rd Week,8,Q3,2015
22-11-2017 20:59,20,22,4th Week,11,Q4,2017
18-06-2020 16:21,16,18,3rd Week,6,Q2,2020
24-03-2015 22:23,22,24,4th Week,3,Q1,2015
13-05-2018 06:54,6,13,2nd Week,5,Q2,2018
05-07-2019 21:11,21,5,1st Week,7,Q3,2019
27-03-2019 22:13,22,27,4th Week,3,Q1,2019
11-07-2015 21:34,21,11,2nd Week,7,Q3,2015
05-06-2019 21:35,21,5,1st Week,6,Q2,2019
26-08-2015 10:59,10,26,4th Week,8,Q3,2015
14-06-2016 06:14,6,14,2nd Week,6,Q2,2016
08-03-2015 01:34,1,8,2nd Week,3,Q1,2015
18-07-2017 08:39,8,18,3rd Week,7,Q3,2017
05-12-2016 09:36,9,5,1st Week,12,Q4,2016
01-09-2015 16:08,16,1,1st Week,9,Q3,2015
30-01-2019 08:43,8,30,4th Week,1,Q1,2019
10-08-2018 21:04,21,10,2nd Week,8,Q3,2018
17-08-2015 02:05,2,17,3rd Week,8,Q3,2015
03-09-2020 09:39,9,3,1st Week,9,Q3,2020
13-07-2015 08:40,8,13,2nd Week,7,Q3,2015
04-08-2017 11:34,11,4,1st Week,8,Q3,2017
08-05-2018 06:07,6,8,2nd Week,5,Q2,2018
13-04-2014 23:39,23,13,2nd Week,4,Q2,2014
07-10-2017 09:38,9,7,1st Week,10,Q4,2017
06-05-2015 10:36,10,6,1st Week,5,Q2,2015
28-11-2020 11:01,11,28,4th Week,11,Q4,2020
05-06-2020 08:56,8,5,1st Week,6,Q2,2020
06-10-2014 13:55,13,6,1st Week,10,Q4,2014
10-08-2014 20:50,20,10,2nd Week,8,Q3,2014
26-06-2019 12:59,12,26,4th Week,6,Q2,2019
12-07-2017 05:04,5,12,2nd Week,7,Q3,2017
07-08-2019 21:39,21,7,1st Week,8,Q3,2019
11-06-2020 03:24,3,11,2nd Week,6,Q2,2020
06-06-2019 04:50,4,6,1st Week,6,Q2,2019
25-02-2017 10:42,10,25,4th Week,2,Q1,2017
02-01-2017 08:15,8,2,1st Week,1,Q1,2017
17-08-2016 06:08,6,17,3rd Week,8,Q3,2016
17-11-2014 21:39,21,17,3rd Week,11,Q4,2014
06-08-2015 08:19,8,6,1st Week,8,Q3,2015
23-11-2018 05:33,5,23,4th Week,11,Q4,2018
28-01-2019 13:51,13,28,4th Week,1,Q1,2019
10-05-2019 20:53,20,10,2nd Week,5,Q2,2019
02-04-2019 12:41,12,2,1st Week,4,Q2,2019
21-08-2020 11:26,11,21,3rd Week,8,Q3,2020
24-02-2016 15:46,15,24,4th Week,2,Q1,2016
17-01-2016 18:32,18,17,3rd Week,1,Q1,2016
20-01-2015 23:14,23,20,3rd Week,1,Q1,2015
12-04-2020 08:42,8,12,2nd Week,4,Q2,2020
10-10-2020 10:43,10,10,2nd Week,10,Q4,2020
25-06-2016 16:22,16,25,4th Week,6,Q2,2016
05-07-2017 05:14,5,5,1st Week,7,Q3,2017
15-07-2019 12:53,12,15,3rd Week,7,Q3,2019
23-11-2020 20:17,20,23,4th Week,11,Q4,2020
16-07-2019 18:31,18,16,3rd Week,7,Q3,2019
17-11-2015 14:38,14,17,3rd Week,11,Q4,2015
07-05-2014 12:18,12,7,1st Week,5,Q2,2014
14-08-2020 22:45,22,14,2nd Week,8,Q3,2020
09-11-2018 15:42,15,9,2nd Week,11,Q4,2018
30-03-2018 10:08,10,30,4th Week,3,Q1,2018
13-12-2014 05:46,5,13,2nd Week,12,Q4,2014
04-02-2019 03:06,3,4,1st Week,2,Q1,2019
15-07-2019 05:12,5,15,3rd Week,7,Q3,2019
04-04-2014 10:42,10,4,1st Week,4,Q2,2014
29-07-2016 16:46,16,29,4th Week,7,Q3,2016
22-09-2017 20:13,20,22,4th Week,9,Q3,2017
05-05-2017 18:56,18,5,1st Week,5,Q2,2017
13-10-2014 16:27,16,13,2nd Week,10,Q4,2014
29-08-2018 01:01,1,29,4th Week,8,Q3,2018
23-12-2018 02:36,2,23,4th Week,12,Q4,2018
23-10-2020 13:10,13,23,4th Week,10,Q4,2020
24-12-2014 00:35,0,24,4th Week,12,Q4,2014
05-04-2018 06:25,6,5,1st Week,4,Q2,2018
03-10-2018 12:04,12,3,1st Week,10,Q4,2018
16-06-2020 06:38,6,16,3rd Week,6,Q2,2020
29-01-2016 01:00,1,29,4th Week,1,Q1,2016
25-04-2020 21:54,21,25,4th Week,4,Q2,2020
12-02-2017 21:49,21,12,2nd Week,2,Q1,2017
04-08-2018 16:34,16,4,1st Week,8,Q3,2018
26-09-2018 08:34,8,26,4th Week,9,Q3,2018
04-10-2014 09:55,9,4,1st Week,10,Q4,2014
15-06-2015 02:50,2,15,3rd Week,6,Q2,2015
18-06-2016 23:19,23,18,3rd Week,6,Q2,2016
12-10-2017 15:59,15,12,2nd Week,10,Q4,2017
21-08-2014 19:46,19,21,3rd Week,8,Q3,2014
20-11-2017 22:59,22,20,3rd Week,11,Q4,2017
08-12-2018 16:10,16,8,2nd Week,12,Q4,2018
30-12-2015 12:26,12,30,4th Week,12,Q4,2015
18-05-2014 03:33,3,18,3rd Week,5,Q2,2014
10-03-2020 05:39,5,10,2nd Week,3,Q1,2020
01-03-2014 12:51,12,1,1st Week,3,Q1,2014
09-01-2018 02:04,2,9,2nd Week,1,Q1,2018
16-07-2019 04:12,4,16,3rd Week,7,Q3,2019
13-12-2014 16:01,16,13,2nd Week,12,Q4,2014
26-11-2017 00:24,0,26,4th Week,11,Q4,2017
12-06-2015 18:03,18,12,2nd Week,6,Q2,2015
08-04-2020 13:04,13,8,2nd Week,4,Q2,2020
14-03-2018 23:41,23,14,2nd Week,3,Q1,2018
05-06-2015 22:18,22,5,1st Week,6,Q2,2015
31-10-2014 03:24,3,31,4th Week,10,Q4,2014
02-10-2015 23:25,23,2,1st Week,10,Q4,2015
14-10-2015 13:09,13,14,2nd Week,10,Q4,2015
14-11-2014 14:30,14,14,2nd Week,11,Q4,2014
30-05-2016 04:08,4,30,4th Week,5,Q2,2016
07-03-2017 00:54,0,7,1st Week,3,Q1,2017
10-06-2018 15:23,15,10,2nd Week,6,Q2,2018
29-04-2019 09:50,9,29,4th Week,4,Q2,2019
24-01-2017 23:06,23,24,4th Week,1,Q1,2017
16-02-2017 09:08,9,16,3rd Week,2,Q1,2017
29-10-2020 15:24,15,29,4th Week,10,Q4,2020
18-01-2016 08:58,8,18,3rd Week,1,Q1,2016
02-08-2017 22:40,22,2,1st Week,8,Q3,2017
24-12-2015 02:53,2,24,4th Week,12,Q4,2015
10-11-2014 03:26,3,10,2nd Week,11,Q4,2014
15-03-2015 20:41,20,15,3rd Week,3,Q1,2015
03-05-2019 07:51,7,3,1st Week,5,Q2,2019
23-03-2014 09:34,9,23,4th Week,3,Q1,2014
29-03-2017 07:45,7,29,4th Week,3,Q1,2017
30-11-2016 08:03,8,30,4th Week,11,Q4,2016
16-07-2020 18:20,18,16,3rd Week,7,Q3,2020
14-12-2014 20:57,20,14,2nd Week,12,Q4,2014
21-08-2014 15:03,15,21,3rd Week,8,Q3,2014
22-06-2014 15:56,15,22,4th Week,6,Q2,2014
24-04-2014 02:16,2,24,4th Week,4,Q2,2014
19-12-2014 14:43,14,19,3rd Week,12,Q4,2014
09-09-2018 15:39,15,9,2nd Week,9,Q3,2018
17-05-2015 15:45,15,17,3rd Week,5,Q2,2015
01-03-2016 08:18,8,1,1st Week,3,Q1,2016
09-10-2020 02:42,2,9,2nd Week,10,Q4,2020
08-03-2014 18:17,18,8,2nd Week,3,Q1,2014
16-08-2015 13:06,13,16,3rd Week,8,Q3,2015
09-09-2019 23:14,23,9,2nd Week,9,Q3,2019
21-05-2017 23:29,23,21,3rd Week,5,Q2,2017
25-05-2017 02:02,2,25,4th Week,5,Q2,2017
22-08-2020 03:44,3,22,4th Week,8,Q3,2020
30-01-2017 18:46,18,30,4th Week,1,Q1,2017
17-06-2015 10:51,10,17,3rd Week,6,Q2,2015
12-02-2017 06:41,6,12,2nd Week,2,Q1,2017
20-09-2014 16:40,16,20,3rd Week,9,Q3,2014
11-08-2019 16:39,16,11,2nd Week,8,Q3,2019
21-10-2016 11:34,11,21,3rd Week,10,Q4,2016
27-08-2015 15:49,15,27,4th Week,8,Q3,2015
22-11-2019 22:42,22,22,4th Week,11,Q4,2019
18-01-2017 22:37,22,18,3rd Week,1,Q1,2017
21-01-2014 17:02,17,21,3rd Week,1,Q1,2014
11-04-2015 11:51,11,11,2nd Week,4,Q2,2015
26-01-2014 19:15,19,26,4th Week,1,Q1,2014
16-10-2015 10:00,10,16,3rd Week,10,Q4,2015
01-02-2018 15:15,15,1,1st Week,2,Q1,2018
13-11-2018 22:14,22,13,2nd Week,11,Q4,2018
29-02-2016 17:31,17,29,4th Week,2,Q1,2016
31-12-2016 20:42,20,31,4th Week,12,Q4,2016
11-10-2015 07:03,7,11,2nd Week,10,Q4,2015
01-12-2020 18:21,18,1,1st Week,12,Q4,2020
16-04-2017 06:52,6,16,3rd Week,4,Q2,2017
22-08-2015 10:55,10,22,4th Week,8,Q3,2015
10-03-2017 18:59,18,10,2nd Week,3,Q1,2017
02-06-2016 21:35,21,2,1st Week,6,Q2,2016
04-04-2019 06:09,6,4,1st Week,4,Q2,2019
10-06-2015 17:12,17,10,2nd Week,6,Q2,2015
08-03-2019 03:56,3,8,2nd Week,3,Q1,2019
19-08-2017 00:20,0,19,3rd Week,8,Q3,2017
25-04-2020 05:44,5,25,4th Week,4,Q2,2020
06-05-2018 17:46,17,6,1st Week,5,Q2,2018
16-09-2016 05:08,5,16,3rd Week,9,Q3,2016
02-06-2016 00:25,0,2,1st Week,6,Q2,2016
14-12-2018 09:38,9,14,2nd Week,12,Q4,2018
05-10-2019 17:45,17,5,1st Week,10,Q4,2019
28-10-2019 08:26,8,28,4th Week,10,Q4,2019
02-04-2020 12:24,12,2,1st Week,4,Q2,2020
25-10-2014 22:34,22,25,4th Week,10,Q4,2014
05-11-2018 21:11,21,5,1st Week,11,Q4,2018
01-01-2017 21:50,21,1,1st Week,1,Q1,2017
05-05-2019 17:30,17,5,1st Week,5,Q2,2019
21-08-2015 10:21,10,21,3rd Week,8,Q3,2015
12-01-2020 03:48,3,12,2nd Week,1,Q1,2020
25-11-2019 14:16,14,25,4th Week,11,Q4,2019
08-11-2015 11:21,11,8,2nd Week,11,Q4,2015
24-09-2020 19:10,19,24,4th Week,9,Q3,2020
05-08-2018 07:54,7,5,1st Week,8,Q3,2018
01-10-2018 23:04,23,1,1st Week,10,Q4,2018
11-03-2014 21:49,21,11,2nd Week,3,Q1,2014
07-11-2019 07:08,7,7,1st Week,11,Q4,2019
12-05-2015 12:10,12,12,2nd Week,5,Q2,2015
09-09-2020 20:18,20,9,2nd Week,9,Q3,2020
28-04-2016 21:59,21,28,4th Week,4,Q2,2016
01-01-2019 04:38,4,1,1st Week,1,Q1,2019
02-12-2016 17:24,17,2,1st Week,12,Q4,2016
09-08-2016 17:23,17,9,2nd Week,8,Q3,2016
25-11-2019 20:09,20,25,4th Week,11,Q4,2019
24-04-2019 16:00,16,24,4th Week,4,Q2,2019
30-08-2015 05:55,5,30,4th Week,8,Q3,2015
15-12-2020 04:24,4,15,3rd Week,12,Q4,2020
31-12-2017 04:54,4,31,4th Week,12,Q4,2017
03-04-2017 01:36,1,3,1st Week,4,Q2,2017
11-10-2020 13:52,13,11,2nd Week,10,Q4,2020
31-08-2016 05:13,5,31,4th Week,8,Q3,2016
13-03-2015 19:52,19,13,2nd Week,3,Q1,2015
11-07-2019 10:44,10,11,2nd Week,7,Q3,2019
12-10-2016 08:57,8,12,2nd Week,10,Q4,2016
15-01-2017 09:17,9,15,3rd Week,1,Q1,2017
12-12-2016 11:46,11,12,2nd Week,12,Q4,2016
24-02-2016 06:54,6,24,4th Week,2,Q1,2016
26-04-2019 11:12,11,26,4th Week,4,Q2,2019
18-01-2020 05:32,5,18,3rd Week,1,Q1,2020
12-10-2017 17:08,17,12,2nd Week,10,Q4,2017
11-12-2015 07:48,7,11,2nd Week,12,Q4,2015
30-07-2016 01:12,1,30,4th Week,7,Q3,2016
27-09-2020 11:46,11,27,4th Week,9,Q3,2020
14-11-2020 13:03,13,14,2nd Week,11,Q4,2020
15-02-2017 22:47,22,15,3rd Week,2,Q1,2017
20-08-2015 22:59,22,20,3rd Week,8,Q3,2015
18-11-2014 04:43,4,18,3rd Week,11,Q4,2014
30-10-2019 13:57,13,30,4th Week,10,Q4,2019
02-04-2016 00:29,0,2,1st Week,4,Q2,2016
13-01-2020 15:17,15,13,2nd Week,1,Q1,2020
19-11-2016 18:09,18,19,3rd Week,11,Q4,2016
11-02-2020 02:51,2,11,2nd Week,2,Q1,2020
06-07-2014 03:39,3,6,1st Week,7,Q3,2014
16-10-2014 03:14,3,16,3rd Week,10,Q4,2014
24-12-2020 22:37,22,24,4th Week,12,Q4,2020
28-01-2018 13:31,13,28,4th Week,1,Q1,2018
07-10-2015 22:12,22,7,1st Week,10,Q4,2015
20-10-2019 10:22,10,20,3rd Week,10,Q4,2019
01-04-2019 13:12,13,1,1st Week,4,Q2,2019
13-07-2014 10:04,10,13,2nd Week,7,Q3,2014
15-12-2020 15:30,15,15,3rd Week,12,Q4,2020
14-04-2014 08:54,8,14,2nd Week,4,Q2,2014
27-01-2014 17:30,17,27,4th Week,1,Q1,2014
16-10-2014 22:01,22,16,3rd Week,10,Q4,2014
19-01-2021 13:42,13,19,3rd Week,1,Q1,2021
15-11-2019 02:23,2,15,3rd Week,11,Q4,2019
10-02-2015 19:31,19,10,2nd Week,2,Q1,2015
16-08-2015 04:48,4,16,3rd Week,8,Q3,2015
11-11-2014 02:47,2,11,2nd Week,11,Q4,2014
14-08-2018 08:49,8,14,2nd Week,8,Q3,2018
14-07-2015 01:17,1,14,2nd Week,7,Q3,2015
03-12-2015 00:56,0,3,1st Week,12,Q4,2015
24-07-2015 02:21,2,24,4th Week,7,Q3,2015
08-04-2014 19:49,19,8,2nd Week,4,Q2,2014
24-03-2014 14:57,14,24,4th Week,3,Q1,2014
01-03-2019 17:15,17,1,1st Week,3,Q1,2019
22-11-2017 00:25,0,22,4th Week,11,Q4,2017
07-09-2016 16:06,16,7,1st Week,9,Q3,2016
07-09-2020 19:18,19,7,1st Week,9,Q3,2020
25-07-2015 16:57,16,25,4th Week,7,Q3,2015
25-03-2020 02:56,2,25,4th Week,3,Q1,2020
07-08-2016 21:34,21,7,1st Week,8,Q3,2016
19-11-2018 09:34,9,19,3rd Week,11,Q4,2018
09-08-2014 08:46,8,9,2nd Week,8,Q3,2014
07-05-2017 05:53,5,7,1st Week,5,Q2,2017
14-11-2017 09:30,9,14,2nd Week,11,Q4,2017
24-05-2015 20:39,20,24,4th Week,5,Q2,2015
18-01-2019 00:02,0,18,3rd Week,1,Q1,2019
16-11-2016 15:14,15,16,3rd Week,11,Q4,2016
07-03-2016 17:01,17,7,1st Week,3,Q1,2016
12-06-2020 05:18,5,12,2nd Week,6,Q2,2020
30-10-2014 02:36,2,30,4th Week,10,Q4,2014
28-11-2020 02:50,2,28,4th Week,11,Q4,2020
05-10-2020 13:56,13,5,1st Week,10,Q4,2020
10-12-2015 22:03,22,10,2nd Week,12,Q4,2015
23-09-2015 07:07,7,23,4th Week,9,Q3,2015
28-09-2016 07:50,7,28,4th Week,9,Q3,2016
04-06-2018 18:06,18,4,1st Week,6,Q2,2018
26-05-2020 04:36,4,26,4th Week,5,Q2,2020
15-08-2016 17:30,17,15,3rd Week,8,Q3,2016
11-08-2014 00:51,0,11,2nd Week,8,Q3,2014
03-08-2020 11:14,11,3,1st Week,8,Q3,2020
08-07-2018 09:41,9,8,2nd Week,7,Q3,2018
30-08-2016 06:10,6,30,4th Week,8,Q3,2016
29-02-2016 12:37,12,29,4th Week,2,Q1,2016
